"REF_DATE","GEO","DGUID","Coal and coke, components","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001-10","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","73","","","","0"
"2001-10","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","22","","","","0"
"2001-10","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","815","","","","0"
"2001-10","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2499","","","","0"
"2001-10","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2452","","","","0"
"2001-11","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","6179","","","","0"
"2001-11","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","3092","","","","0"
"2001-11","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","2122","","","","0"
"2001-11","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","964","","","","0"
"2001-11","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2386","","","","0"
"2001-11","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","257","","","","0"
"2001-11","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","90","","","","0"
"2001-11","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","21","","","","0"
"2001-11","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","964","","","","0"
"2001-11","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2631","","","","0"
"2001-11","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2473","","","","0"
"2001-12","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5316","","","","0"
"2001-12","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2021","","","","0"
"2001-12","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","2284","","","","0"
"2001-12","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","1011","","","","0"
"2001-12","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2123","","","","0"
"2001-12","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","270","","","","0"
"2001-12","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","4","","","","0"
"2001-12","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","19","","","","0"
"2001-12","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","1011","","","","0"
"2001-12","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2579","","","","0"
"2001-12","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","1703","","","","0"
"2002-01","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5525","","","","0"
"2002-01","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2284","","","","0"
"2002-01","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","2155","","","","0"
"2002-01","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","1086","","","","0"
"2002-01","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","1722","","","","0"
"2002-01","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","264","","","","0"
"2002-01","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","4","","","","0"
"2002-01","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","16","","","","0"
"2002-01","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","1086","","","","0"
"2002-01","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2474","","","","0"
"2002-01","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","1945","","","","0"
"2002-02","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5136","","","","0"
"2002-02","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2100","","","","0"
"2002-02","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","2114","","","","0"
"2002-02","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","921","","","","0"
"2002-02","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2513","","","","0"
"2002-02","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","235","","","","0"
"2002-02","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","3","","","","0"
"2002-02","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","0","","","","0"
"2002-02","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","921","","","","0"
"2002-02","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2436","","","","0"
"2002-02","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","1775","","","","0"
"2002-03","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5881","","","","0"
"2002-03","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2534","","","","0"
"2002-03","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","2235","","","","0"
"2002-03","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","1111","","","","0"
"2002-03","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2419","","","","0"
"2002-03","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","261","","","","0"
"2002-03","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","23","","","","0"
"2002-03","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","0","","","","0"
"2002-03","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","1111","","","","0"
"2002-03","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2723","","","","0"
"2002-03","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2024","","","","0"
"2002-04","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5702","","","","0"
"2002-04","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2633","","","","0"
"2002-04","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","2134","","","","0"
"2002-04","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","935","","","","0"
"2002-04","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2476","","","","0"
"2002-04","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","256","","","","0"
"2002-04","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","23","","","","0"
"2002-04","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","0","","","","0"
"2002-04","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","935","","","","0"
"2002-04","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2548","","","","0"
"2002-04","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2196","","","","0"
"2002-05","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","6122","","","","0"
"2002-05","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","3061","","","","0"
"2002-05","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","2190","","","","0"
"2002-05","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","871","","","","0"
"2002-05","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2217","","","","0"
"2002-05","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","269","","","","0"
"2002-05","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","34","","","","0"
"2002-05","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","22","","","","0"
"2002-05","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","871","","","","0"
"2002-05","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2633","","","","0"
"2002-05","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2562","","","","0"
"2002-06","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5548","","","","0"
"2002-06","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2708","","","","0"
"2002-06","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","2059","","","","0"
"2002-06","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","780","","","","0"
"2002-06","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2341","","","","0"
"2002-06","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","259","","","","0"
"2002-06","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","41","","","","0"
"2002-06","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","22","","","","0"
"2002-06","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","780","","","","0"
"2002-06","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2501","","","","0"
"2002-06","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2204","","","","0"
"2002-07","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5476","","","","0"
"2002-07","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2423","","","","0"
"2002-07","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","","","0"
"2002-07","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2002-07","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2099","","","","0"
"2002-07","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","263","","","","0"
"2002-07","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2002-07","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","22","","","","0"
"2002-07","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2002-07","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2486","","","","0"
"2002-07","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","1968","","","","0"
"2002-08","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5718","","","","0"
"2002-08","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2521","","","","0"
"2002-08","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","","","0"
"2002-08","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2002-08","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2505","","","","0"
"2002-08","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","272","","","","0"
"2002-08","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2002-08","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","20","","","","0"
"2002-08","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2002-08","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2753","","","","0"
"2002-08","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","1933","","","","0"
"2002-09","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5309","","","","0"
"2002-09","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2532","","","","0"
"2002-09","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","","","0"
"2002-09","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2002-09","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2067","","","","0"
"2002-09","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","259","","","","0"
"2002-09","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2002-09","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","20","","","","0"
"2002-09","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2002-09","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2460","","","","0"
"2002-09","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2013","","","","0"
"2002-10","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5666","","","","0"
"2002-10","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2465","","","","0"
"2002-10","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","","","0"
"2002-10","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2002-10","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2401","","","","0"
"2002-10","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","272","","","","0"
"2002-10","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2002-10","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","21","","","","0"
"2002-10","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2002-10","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2684","","","","0"
"2002-10","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2029","","","","0"
"2002-11","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5341","","","","0"
"2002-11","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2403","","","","0"
"2002-11","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","","","0"
"2002-11","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2002-11","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2092","","","","0"
"2002-11","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","257","","","","0"
"2002-11","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2002-11","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","14","","","","0"
"2002-11","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2002-11","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2399","","","","0"
"2002-11","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2034","","","","0"
"2002-12","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5184","","","","0"
"2002-12","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1992","","","","0"
"2002-12","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","","","0"
"2002-12","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2002-12","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","1961","","","","0"
"2002-12","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","264","","","","0"
"2002-12","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2002-12","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","17","","","","0"
"2002-12","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2002-12","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2388","","","","0"
"2002-12","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","1714","","","","0"
"2003-01","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5295","","","","0"
"2003-01","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2102","","","","0"
"2003-01","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","","","0"
"2003-01","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2003-01","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2361","","","","0"
"2003-01","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","264","","","","0"
"2003-01","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2003-01","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","5","","","","0"
"2003-01","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2003-01","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2314","","","","0"
"2003-01","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","1897","","","","0"
"2003-02","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5257","","r","","0"
"2003-02","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2318","","r","","0"
"2003-02","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","","","0"
"2003-02","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2003-02","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","1866","","r","","0"
"2003-02","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","243","","","","0"
"2003-02","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2003-02","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","0","","","","0"
"2003-02","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2003-02","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2257","","r","","0"
"2003-02","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","1999","","r","","0"
"2003-03","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5204","","r","","0"
"2003-03","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2157","","r","","0"
"2003-03","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","","","0"
"2003-03","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2003-03","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2098","","","","0"
"2003-03","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","273","","","","0"
"2003-03","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","r","","0"
"2003-03","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","0","","","","0"
"2003-03","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2003-03","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2325","","","","0"
"2003-03","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","1965","","r","","0"
"2003-04","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5195","","r","","0"
"2003-04","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2190","","r","","0"
"2003-04","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","","","0"
"2003-04","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2003-04","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2424","","r","","0"
"2003-04","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","264","","","","0"
"2003-04","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2003-04","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","0","","","","0"
"2003-04","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2003-04","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2282","","","","0"
"2003-04","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","1992","","r","","0"
"2003-05","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5443","","r","","0"
"2003-05","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2506","","r","","0"
"2003-05","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","r","","0"
"2003-05","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2003-05","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2166","","","","0"
"2003-05","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","273","","","","0"
"2003-05","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2003-05","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","0","","","","0"
"2003-05","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2003-05","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2420","","r","","0"
"2003-05","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2124","","","","0"
"2003-06","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","4967","","r","","0"
"2003-06","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2120","","","","0"
"2003-06","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","r","","0"
"2003-06","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2003-06","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2529","","","","0"
"2003-06","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","253","","","","0"
"2003-06","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2003-06","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","14","","","","0"
"2003-06","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2003-06","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2337","","r","","0"
"2003-06","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","1781","","","","0"
"2003-07","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5068","","r","","0"
"2003-07","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2146","","r","","0"
"2003-07","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","","","0"
"2003-07","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2003-07","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2295","","","","0"
"2003-07","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","267","","","","0"
"2003-07","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2003-07","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","22","","","","0"
"2003-07","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2003-07","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2345","","r","","0"
"2003-07","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","1770","","r","","0"
"2003-08","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","4794","","r","","0"
"2003-08","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1742","","r","","0"
"2003-08","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","","","0"
"2003-08","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2003-08","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2536","","","","0"
"2003-08","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","267","","","","0"
"2003-08","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2003-08","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","19","","","","0"
"2003-08","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2003-08","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2281","","","","0"
"2003-08","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","1480","","r","","0"
"2003-09","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5123","","r","","0"
"2003-09","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2248","","r","","0"
"2003-09","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","","","0"
"2003-09","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2003-09","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2027","","","","0"
"2003-09","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","262","","","","0"
"2003-09","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2003-09","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","28","","","","0"
"2003-09","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2003-09","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2369","","","","0"
"2003-09","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","1945","","r","","0"
"2003-10","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5380","","r","","0"
"2003-10","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2502","","r","","0"
"2003-10","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","","","0"
"2003-10","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","r","","0"
"2003-10","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2960","","r","","0"
"2003-10","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","266","","","","0"
"2003-10","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","r","","0"
"2003-10","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","25","","","","0"
"2003-10","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","r","","0"
"2003-10","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2484","","","","0"
"2003-10","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2127","","r","","0"
"2003-11","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5221","","r","","0"
"2003-11","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2437","","r","","0"
"2003-11","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","","","0"
"2003-11","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2003-11","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2337","","","","0"
"2003-11","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","260","","","","0"
"2003-11","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2003-11","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","13","","","","0"
"2003-11","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2003-11","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2323","","","","0"
"2003-11","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2123","","r","","0"
